2	1143	1	2023-06-08 12:46:38.403	--SchemaZenNull--	--SchemaZenNull--	True
2	1144	1	2023-06-08 12:47:37.377	--SchemaZenNull--	--SchemaZenNull--	True
2	1145	1	2023-06-08 12:48:13.697	--SchemaZenNull--	--SchemaZenNull--	True
3	3	1	2020-07-23 11:53:44.457	--SchemaZenNull--	--SchemaZenNull--	True
4	9	1	2020-10-15 19:51:27.037	1	2021-05-06 12:21:42.58	True
4	13	1	2020-10-21 15:58:41.573	1	2020-10-26 16:09:27.77	True
4	14	1	2020-10-26 16:19:50.947	1	2021-05-06 12:39:06.103	True
4	52	1	2021-07-12 10:06:37.83	--SchemaZenNull--	--SchemaZenNull--	True
4	53	1	2021-07-12 10:34:56.213	--SchemaZenNull--	--SchemaZenNull--	True
4	54	1	2021-07-12 10:36:16.71	--SchemaZenNull--	--SchemaZenNull--	True
4	55	1	2021-07-12 10:37:00.897	--SchemaZenNull--	--SchemaZenNull--	True
4	56	1	2021-07-12 10:38:04.333	--SchemaZenNull--	--SchemaZenNull--	True
4	57	1	2021-07-12 10:38:43.24	--SchemaZenNull--	--SchemaZenNull--	True
